0.010000, 33.024377
0.108000, 35.398421
0.206000, 38.034119
0.304000, 41.494870
0.402000, 46.516590
0.500000, 52.956654
0.598000, 62.262054
0.696000, 77.004108
0.794000, 104.088354
0.892000, 169.815722
